taxonID	identifier	title	format	datasetID	subject
urn:lsid:marinespecies.org:taxname:1022024	NCBI:txid1821169	"To GenBank (16 nucleotides; 15 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022025	NCBI:txid425480	"To GenBank (25 nucleotides; 36 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022026	NCBI:txid1110592	"To GenBank (37 nucleotides; 30 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022027	NCBI:txid75354	"To GenBank (1884 nucleotides; 1228 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022028	NCBI:txid1535806	"To GenBank (56 nucleotides; 55 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022029	NCBI:txid930284	"To GenBank (11 nucleotides; 9 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022030	NCBI:txid387479	"To GenBank (38 nucleotides; 32 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022031	NCBI:txid33541	"To GenBank (314 nucleotides; 81 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022036	NCBI:txid54319	"To GenBank (442 nucleotides; 475 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022037	NCBI:txid54321	"To GenBank (90 nucleotides; 83 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022039	NCBI:txid238031	"To GenBank (365 nucleotides; 243 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022042	NCBI:txid85568	"To GenBank (189 nucleotides; 199 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022043	NCBI:txid86244	"To GenBank (98 nucleotides; 43 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022048	NCBI:txid135764	"To GenBank (7269 nucleotides; 98 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022050	NCBI:txid511794	"To GenBank (49 nucleotides; 94 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022051	NCBI:txid1297001	"To GenBank (5 nucleotides; 29 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022052	NCBI:txid2315376	"To GenBank (34 nucleotides; 6 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022053	NCBI:txid303996	"To GenBank (64 nucleotides; 71 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022054	NCBI:txid1381012	"To GenBank (6 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022055	NCBI:txid304005	"To GenBank (20 nucleotides; 15 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022070	NCBI:txid1162204	"To GenBank (54 nucleotides; 53 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022071	NCBI:txid563156	"To GenBank (73 nucleotides; 58 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022073	NCBI:txid1684785	"To GenBank (106 nucleotides; 106 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022074	NCBI:txid303000	"To GenBank (34 nucleotides; 27 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022076	NCBI:txid2259465	"To GenBank (10 nucleotides; 8 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022077	NCBI:txid364064	"To GenBank (20 nucleotides; 18 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022079	NCBI:txid643333	"To GenBank (58 nucleotides; 81 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022086	NCBI:txid1217998	"To GenBank (119 nucleotides; 155 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022089	NCBI:txid164387	"To GenBank (53 nucleotides; 23 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022090	NCBI:txid42549	"To GenBank (75 nucleotides; 69 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022093	NCBI:txid2893481	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022094	NCBI:txid155068	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022095	NCBI:txid563643	"To GenBank (29 nucleotides; 17 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022101	NCBI:txid752541	"To GenBank (177 nucleotides; 119 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022102	NCBI:txid752545	"To GenBank (153 nucleotides; 146 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022104	NCBI:txid101889	"To GenBank (147 nucleotides; 147 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022105	NCBI:txid98388	"To GenBank (35 nucleotides; 27 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022106	NCBI:txid98390	"To GenBank (34 nucleotides; 26 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022107	NCBI:txid317898	"To GenBank (99 nucleotides; 97 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022108	NCBI:txid446776	"To GenBank (38 nucleotides; 21 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022109	NCBI:txid42550	"To GenBank (89 nucleotides; 89 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022111	NCBI:txid999679	"To GenBank (15 nucleotides; 14 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022112	NCBI:txid2507719	"To GenBank (5 nucleotides; 3 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022113	NCBI:txid622367	"To GenBank (4 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022116	NCBI:txid2027774	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022117	NCBI:txid581012	"To GenBank (538 nucleotides; 516 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022118	NCBI:txid516034	"To GenBank (27 nucleotides; 50 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022119	NCBI:txid137134	"To GenBank (42 nucleotides; 24 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022120	NCBI:txid451741	"To GenBank (65 nucleotides; 64 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022121	NCBI:txid1483051	"To GenBank (22 nucleotides; 22 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022122	NCBI:txid137091	"To GenBank (3 nucleotides; 3 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022123	NCBI:txid116043	"To GenBank (22 nucleotides; 9 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022124	NCBI:txid280497	"To GenBank (16 nucleotides; 14 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022125	NCBI:txid2904506	"To GenBank (17 nucleotides; 16 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022126	NCBI:txid270247	"To GenBank (23 nucleotides; 20 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022127	NCBI:txid268249	"To GenBank (21 nucleotides; 17 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022128	NCBI:txid2752226	"To GenBank (5 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022130	NCBI:txid2873647	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1022132	NCBI:txid1563996	"To GenBank (11 nucleotides; 10 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022138	NCBI:txid2057334	"To GenBank (2 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022140	NCBI:txid1602385	"To GenBank (4 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022142	NCBI:txid137058	"To GenBank (26 nucleotides; 10 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022143	NCBI:txid1483051	"To GenBank (22 nucleotides; 22 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022144	NCBI:txid1824544	"To GenBank (10 nucleotides; 10 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022145	NCBI:txid118053	"To GenBank (10 nucleotides; 10 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022146	NCBI:txid116037	"To GenBank (68 nucleotides; 56 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022148	NCBI:txid215345	"To GenBank (48 nucleotides; 40 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022150	NCBI:txid317897	"To GenBank (25 nucleotides; 21 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022151	NCBI:txid882998	"To GenBank (26 nucleotides; 25 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022152	NCBI:txid317918	"To GenBank (356 nucleotides; 352 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022153	NCBI:txid1483082	"To GenBank (31 nucleotides; 28 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022154	NCBI:txid2609012	"To GenBank (7 nucleotides; 7 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022155	NCBI:txid1483087	"To GenBank (7 nucleotides; 7 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022156	NCBI:txid30737	"To GenBank (31 nucleotides; 32 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022157	NCBI:txid882987	"To GenBank (16 nucleotides; 15 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022158	NCBI:txid171733	"To GenBank (8 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022159	NCBI:txid105857	"To GenBank (33 nucleotides; 31 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022161	NCBI:txid198507	"To GenBank (30 nucleotides; 40 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022165	NCBI:txid295400	"To GenBank (923 nucleotides; 944 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022166	NCBI:txid198734	"To GenBank (52 nucleotides; 61 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022167	NCBI:txid337634	"To GenBank (50 nucleotides; 48 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022172	NCBI:txid370367	"To GenBank (5 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022174	NCBI:txid390837	"To GenBank (27 nucleotides; 27 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022178	NCBI:txid193150	"To GenBank (153 nucleotides; 101 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022183	NCBI:txid203117	"To GenBank (249 nucleotides; 239 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022190	NCBI:txid1195602	"To GenBank (382 nucleotides; 233 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022192	NCBI:txid1821157	"To GenBank (11 nucleotides; 11 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022193	NCBI:txid432095	"To GenBank (10 nucleotides; 9 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022195	NCBI:txid117137	"To GenBank (245 nucleotides; 128 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022201	NCBI:txid75934	"To GenBank (55 nucleotides; 88 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022202	NCBI:txid104630	"To GenBank (148 nucleotides; 139 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022203	NCBI:txid1483061	"To GenBank (4 nucleotides; 3 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022205	NCBI:txid643318	"To GenBank (144 nucleotides; 123 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022206	NCBI:txid115980	"To GenBank (25 nucleotides; 26 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022207	NCBI:txid385307	"To GenBank (63 nucleotides; 94 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022208	NCBI:txid198734	"To GenBank (52 nucleotides; 61 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022209	NCBI:txid386098	"To GenBank (21 nucleotides; 21 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022210	NCBI:txid1483517	"To GenBank (11 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022211	NCBI:txid205338	"To GenBank (32 nucleotides; 54 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022212	NCBI:txid327704	"To GenBank (46 nucleotides; 92 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022213	NCBI:txid2491112	"To GenBank (7 nucleotides; 7 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022214	NCBI:txid999359	"To GenBank (32 nucleotides; 30 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022216	NCBI:txid327698	"To GenBank (8 nucleotides; 6 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022217	NCBI:txid370370	"To GenBank (35 nucleotides; 153 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022219	NCBI:txid699564	"To GenBank (23 nucleotides; 19 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022221	NCBI:txid227286	"To GenBank (221 nucleotides; 190 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022223	NCBI:txid193150	"To GenBank (153 nucleotides; 101 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022224	NCBI:txid643439	"To GenBank (15 nucleotides; 26 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022226	NCBI:txid487620	"To GenBank (13 nucleotides; 25 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022231	NCBI:txid28767	"To GenBank (217 nucleotides; 218 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022232	NCBI:txid1483054	"To GenBank (26 nucleotides; 20 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022233	NCBI:txid582600	"To GenBank (78 nucleotides; 83 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022234	NCBI:txid227275	"To GenBank (84 nucleotides; 97 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022235	NCBI:txid83883	"To GenBank (87 nucleotides; 98 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022236	NCBI:txid643319	"To GenBank (39 nucleotides; 59 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022238	NCBI:txid316366	"To GenBank (38 nucleotides; 76 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022239	NCBI:txid227288	"To GenBank (50 nucleotides; 64 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022241	NCBI:txid471641	"To GenBank (40 nucleotides; 36 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022242	NCBI:txid75329	"To GenBank (105877 nucleotides; 55663 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022243	NCBI:txid340988	"To GenBank (325 nucleotides; 397 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022245	NCBI:txid1606550	"To GenBank (359 nucleotides; 325 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022262	NCBI:txid2995194	"To GenBank (8 nucleotides; 28 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022263	NCBI:txid2499836	"To GenBank (3 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022265	NCBI:txid1455677	"To GenBank (9 nucleotides; 9 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022266	NCBI:txid1871575	"To GenBank (5 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022267	NCBI:txid642563	"To GenBank (65437 nucleotides; 71 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022269	NCBI:txid1150241	"To GenBank (9 nucleotides; 7 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022273	NCBI:txid42546	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1022274	NCBI:txid245778	"To GenBank (3 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022275	NCBI:txid340019	"To GenBank (37 nucleotides; 23 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022276	NCBI:txid598662	"To GenBank (124 nucleotides; 43 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022277	NCBI:txid1312548	"To GenBank (8 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022279	NCBI:txid137029	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022281	NCBI:txid2382257	"To GenBank (7 nucleotides; 5 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022283	NCBI:txid74116	"To GenBank (150 nucleotides; 105 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022286	NCBI:txid163995	"To GenBank (2 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022287	NCBI:txid911161	"To GenBank (5 nucleotides; 3 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022288	NCBI:txid745342	"To GenBank (26 nucleotides; 18 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022289	NCBI:txid81337	"To GenBank (6 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022291	NCBI:txid691505	"To GenBank (10 nucleotides; 10 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022292	NCBI:txid338092	"To GenBank (11 nucleotides; 6 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022293	NCBI:txid685904	"To GenBank (155 nucleotides; 184 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022294	NCBI:txid565372	"To GenBank (28 nucleotides; 27 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022299	NCBI:txid637975	"To GenBank (22 nucleotides; 20 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022301	NCBI:txid1954731	"To GenBank (12 nucleotides; 12 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022306	NCBI:txid1156116	"To GenBank (13 nucleotides; 8 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022311	NCBI:txid461198	"To GenBank (5 nucleotides; 5 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022312	NCBI:txid459635	"To GenBank (249 nucleotides; 158 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022315	NCBI:txid390468	"To GenBank (33 nucleotides; 27 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022316	NCBI:txid490141	"To GenBank (5 nucleotides; 3 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022317	NCBI:txid419328	"To GenBank (8 nucleotides; 8 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022320	NCBI:txid383915	"To GenBank (104 nucleotides; 21 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022339	NCBI:txid2382254	"To GenBank (4 nucleotides; 3 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022340	NCBI:txid419328	"To GenBank (8 nucleotides; 8 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022341	NCBI:txid1642590	"To GenBank (9 nucleotides; 5 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022344	NCBI:txid2765304	"To GenBank (14 nucleotides; 38 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022346	NCBI:txid2682743	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022348	NCBI:txid163992	"To GenBank (29 nucleotides; 15 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022349	NCBI:txid310370	"To GenBank (98 nucleotides; 82 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022350	NCBI:txid162982	"To GenBank (39 nucleotides; 49 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022351	NCBI:txid350777	"To GenBank (42 nucleotides; 24 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022352	NCBI:txid462339	"To GenBank (26 nucleotides; 27 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022353	NCBI:txid1249055	"To GenBank (13 nucleotides; 11 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022354	NCBI:txid390463	"To GenBank (9 nucleotides; 8 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022355	NCBI:txid1591045	"To GenBank (3 nucleotides; 3 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022356	NCBI:txid337719	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022357	NCBI:txid74127	"To GenBank (22 nucleotides; 18 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022359	NCBI:txid459635	"To GenBank (249 nucleotides; 158 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022360	NCBI:txid2709329	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022362	NCBI:txid129882	"To GenBank (268 nucleotides; 246 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022363	NCBI:txid2835324	"To GenBank (3 nucleotides; 3 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022364	NCBI:txid1046110	"To GenBank (15 nucleotides; 35 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022365	NCBI:txid1312485	"To GenBank (11 nucleotides; 6 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022366	NCBI:txid172531	"To GenBank (34 nucleotides; 23 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022367	NCBI:txid471099	"To GenBank (36 nucleotides; 27 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022368	NCBI:txid242821	"To GenBank (21 nucleotides; 11 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022369	NCBI:txid74121	"To GenBank (31 nucleotides; 19 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022370	NCBI:txid74123	"To GenBank (27 nucleotides; 20 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022371	NCBI:txid242822	"To GenBank (13 nucleotides; 7 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022372	NCBI:txid2478851	"To GenBank (5 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022375	NCBI:txid75935	"To GenBank (458 nucleotides; 61 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022377	NCBI:txid85566	"To GenBank (77 nucleotides; 94 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022378	NCBI:txid86923	"To GenBank (89 nucleotides; 126 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022379	NCBI:txid870488	"To GenBank (47 nucleotides; 44 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022380	NCBI:txid86940	"To GenBank (71 nucleotides; 69 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022381	NCBI:txid81332	"To GenBank (40 nucleotides; 19 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022382	NCBI:txid742453	"To GenBank (30 nucleotides; 30 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022383	NCBI:txid164001	"To GenBank (56 nucleotides; 46 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022384	NCBI:txid575557	"To GenBank (12 nucleotides; 7 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022386	NCBI:txid238574	"To GenBank (7 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022387	NCBI:txid113540	"To GenBank (227913 nucleotides; 73571 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022388	NCBI:txid402706	"To GenBank (32 nucleotides; 27 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022389	NCBI:txid386093	"To GenBank (129 nucleotides; 129 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1022390	NCBI:txid310914	"To GenBank (20 nucleotides; 40 proteins)"		ncbi	
